"ID","age","sex","job","education","condition","adj_bart_score","adj_bart_score_early","adj_bart_score_middle","adj_bart_score_late","bart_payoff","bart_score","bart_score_early","bart_score_middle","bart_score_late","n_explosions","belief_optimal_inflations","belief_distribution","grips_commonly","grips_attracted","grips_chances","grips_fun","grips_enjoy","grips_part","grips_hurt","grips_friends","soep_leisure","soep_health","soep_driving","soep_occupation","soep_faith","soep_finance","soep_general","forb_gamble","forb_sport","forb_cigarettes","forb_invest","forb_speed","forb_drink"
522,67,"female","working","bachelor","normal_moderate",10.5,10.2,11.1111111111111,10.2222222222222,3.04,10.2758620689655,10.2,10.4,10.2222222222222,1,14,19,1,1,1,1,1,1,1,1,0,0,0,4,8,1,0,0.010958904109589,0,0,0.010958904109589,0.285714285714286,0.285714285714286
523,49,"female","working","bachelor","uniform",20.3333333333333,19.6,20.1428571428571,21.1666666666667,4.17,17.6666666666667,15.8888888888889,18.125,19.4285714285714,6,60,31,4,3,3,3,4,5,4,4,7,6,9,8,8,7,5,0.00273972602739726,0.00273972602739726,0,0.00273972602739726,0.00547945205479452,0.00547945205479452
524,34,"female","working","bachelor","normal_low",25.3636363636364,24.375,28.3333333333333,24.125,5.58,25.7666666666667,23.9,28.9,24.5,8,22,0,1,2,3,2,2,1,1,1,6,2,1,8,7,6,5,0.142857142857143,0,0,0.131147540983607,0.0655737704918033,0
525,27,"female","student","bachelor","normal_moderate",16.2307692307692,15.6666666666667,14,18.7777777777778,4.22,16,15.9,12.8,19.3,4,16,36,2,2,2,2,2,1,1,1,4,4,1,1,7,4,3,0,0,0,0.0655737704918033,0.360655737704918,0.428571428571429
526,34,"male","working","high_school","uniform",24.2105263157895,13.5,27.875,31.2,4.6,20.8,13.1,24,25.3,11,33,21,2,3,3,3,2,2,3,3,4,6,4,7,4,3,3,0.0547945205479452,0.00273972602739726,10,0.142857142857143,0.142857142857143,0.0547945205479452
527,28,"female","working","high_school","uniform",8.66666666666667,9.66666666666667,9.375,7,2,8.89655172413793,10.8,8.77777777777778,7.1,8,8,36,2,2,4,3,2,1,2,3,0,3,6,4,3,5,4,0,0,0,0,0.00547945205479452,0.142857142857143
528,47,"male","working","bachelor","normal_high",17.5238095238095,12.8571428571429,19.25,20.6666666666667,3.68,15.5,13,16,17.5,9,13,39,2,3,3,2,2,3,2,2,8,2,3,5,6,3,5,0.0136986301369863,0.0136986301369863,0,0.0136986301369863,0,0.19672131147541
529,55,"male","retired","high_school","normal_moderate",16.304347826087,15.2222222222222,17.6666666666667,16.5,3.75,16.8666666666667,16.2,16.9,17.5,7,15,37,1,1,0,1,1,1,1,1,1,0,1,0,3,5,1,0.142857142857143,0,0,0.0328767123287671,0.428571428571429,0
530,38,"female","working","professional","uniform",11.0454545454545,10.1666666666667,11.5555555555556,11.1428571428571,2.43,10.6333333333333,11.1,10.8,10,8,27,24,1,1,1,1,1,1,1,1,1,0,0,2,1,0,1,0,0,0,0,0.163934426229508,0
531,32,"male","working","bachelor","normal_high",23.75,21.4285714285714,25,25,4.75,19.8333333333333,19,20.6,19.9,10,25,34,1,1,1,1,1,1,1,1,0,2,2,0,1,2,1,0,0,0,0.131147540983607,1,1.71428571428571
532,33,"male","working","master","normal_moderate",15.4444444444444,13.4444444444444,16,16.8,4.17,15.0333333333333,13.9,14.4,16.8,3,23,25,2,2,3,4,3,3,3,2,7,3,3,6,2,6,5,0,0,0,0,0.714285714285714,0.428571428571429
533,35,"female","unemployed","master","normal_high",25.6842105263158,25.5714285714286,18.5714285714286,35.8,4.88,21.2333333333333,21.9,16.5,25.3,11,54,2,1,1,4,3,1,4,1,1,6,0,0,4,10,2,6,0.142857142857143,0,0,0.0655737704918033,1,0
534,36,"male","working","bachelor","normal_high",23.1363636363636,20,26.125,23.3333333333333,5.09,19.5,17.9,21.5,19.1,8,26,25,1,1,1,1,1,1,1,1,1,0,0,3,2,3,3,0,0,0,0.0328767123287671,0,0.0655737704918033
535,34,"female","unemployed","high_school","normal_low",25.5555555555556,24,27.1428571428571,25,5.35,26.4444444444444,26.25,27.4,25.5555555555556,9,25,0,2,2,2,2,1,1,1,1,1,6,0,4,4,6,6,0,0,0,0,0,0.00273972602739726
536,32,"female","working","high_school","uniform",15.9047619047619,11.8333333333333,18,17,3.34,14.1,12.1,16.1,14.1,9,17,8,1,1,2,1,1,1,1,1,3,3,3,3,2,1,1,0.285714285714286,0,9,0,3,0.00273972602739726
537,26,"male","working","high_school","normal_high",24.7058823529412,28.3333333333333,22.8,22.6666666666667,4.2,21.2,24.3,20.6,18.7,13,27,38,3,3,4,3,3,3,2,4,9,7,2,2,5,8,7,0,0,0,0.0655737704918033,0.571428571428571,0.285714285714286
538,32,"male","working","high_school","normal_low",22.7083333333333,21.75,23.625,22.75,5.73,22.9310344827586,21.8,24.3,22.6666666666667,5,27,36,2,3,3,3,3,4,2,3,6,3,3,8,4,8,6,0.229508196721311,0.00547945205479452,25,0,0.0983606557377049,2.85714285714286
539,36,"female","working","high_school","normal_low",13.6666666666667,19,11,11,4.1,13.6666666666667,19,11,11,0,25,30,2,2,2,2,2,2,1,2,3,2,2,2,3,1,2,0.00273972602739726,0,6,0,0.00273972602739726,0.00821917808219178
540,54,"female","working","bachelor","normal_moderate",18.4761904761905,20,16.8571428571429,18.75,4,18.7931034482759,20.7,14.8888888888889,20.4,8,30,14,2,2,3,2,2,2,1,2,6,3,0,7,5,6,3,0,0,0,0,0.327868852459016,0.163934426229508
541,25,"male","working","professional","normal_moderate",17.5,18,17.625,17,4.2,17.3333333333333,19.1,15.7,17.2,6,20,38,2,2,0,3,3,2,2,4,7,5,2,5,6,3,4,0,0,0,0.0136986301369863,0,0.571428571428571
542,36,"male","working","bachelor","uniform",23,18.6666666666667,21.6666666666667,28.6666666666667,4.14,19.4333333333333,16.2,20,22.1,12,27,7,4,4,4,4,3,3,2,4,7,2,5,6,7,6,7,0.714285714285714,0,0,0.0273972602739726,2,1.71428571428571
543,36,"female","unemployed","bachelor","uniform",18.9473684210526,15.2,21,19.5714285714286,3.6,16.4666666666667,14.9,18.6,15.9,11,33,35,1,1,2,2,1,1,1,1,1,4,1,2,4,1,2,0.00273972602739726,0,0,0.00273972602739726,0.428571428571429,0
544,63,"male","retired","bachelor","uniform",7.75,9.66666666666667,7.77777777777778,6.44444444444444,2,8,10.3,7.4,6.3,6,25,30,1,1,2,2,1,1,1,1,0,6,1,2,3,1,3,0,0,0,0,0.0655737704918033,0
545,28,"male","unemployed","master","normal_high",14.48,12.7777777777778,16.875,14,3.62,13.0333333333333,12,14.1,13,5,10,13,1,1,1,1,1,1,1,1,0,2,0,0,3,0,0,0,0,0,0,0,0
546,30,"male","working","high_school","normal_moderate",19.6666666666667,19.7142857142857,15.25,23.5555555555556,4.72,19.0666666666667,20.3,13.8,23.1,6,26,12,1,1,1,2,1,1,1,1,3,7,1,3,6,1,2,0,0,20,0.010958904109589,0.0655737704918033,0.00821917808219178
547,48,"male","working","bachelor","normal_high",23.9411764705882,17.8571428571429,26.3333333333333,31,4.07,21.5,18.2,22.1,24.2,13,42,0,2,2,3,2,0,3,2,2,6,0,0,0,5,3,3,0.229508196721311,0.142857142857143,0,0.131147540983607,0,0.428571428571429
548,24,"female","working","doctor","uniform",7.79166666666667,6,8.33333333333333,9.14285714285714,2,7.73333333333333,6.7,7.9,8.6,6,10,44,2,1,2,1,1,1,1,2,1,1,1,1,1,1,1,0.00273972602739726,0,0,0.0655737704918033,0,0.285714285714286
549,53,"male","working","high_school","normal_moderate",17.6086956521739,19.8571428571429,18.875,14.375,4.05,17.5333333333333,20.1,16.7,15.8,7,36,10,4,2,4,3,3,4,1,2,7,4,5,8,7,7,7,0.00273972602739726,0,0,0.142857142857143,3,4
550,32,"female","working","professional","normal_moderate",16.7777777777778,18.3333333333333,16.25,15.8,4.53,16.3666666666667,18.7,14.6,15.8,3,23,18,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,12,0,0,0.0655737704918033
551,23,"female","working","high_school","normal_low",23.1666666666667,20.5714285714286,25.7777777777778,22.5,5.56,24,23.4,25.7777777777778,23,5,61,25,2,2,3,2,2,1,2,2,5,5,0,6,6,6,3,0.0327868852459016,0,0,0.0655737704918033,0.00273972602739726,0.285714285714286
552,46,"female","working","master","uniform",12.7826086956522,11.5714285714286,11.7777777777778,15.2857142857143,2.94,11.6333333333333,11,11,12.9,7,17,40,2,1,2,2,2,2,1,2,2,1,3,2,2,7,2,0,0,0,0.010958904109589,4,0.0219178082191781
553,33,"female","working","bachelor","uniform",20.7894736842105,13.3333333333333,21.4285714285714,27.5,3.95,18.5172413793103,13.4,18.9,23.7777777777778,10,30,19,1,3,5,5,5,5,2,4,8,0,1,10,7,5,8,0.00273972602739726,0,0,0.327868852459016,2,0.428571428571429
554,72,"male","retired","high_school","normal_moderate",18.16,17.5,17,19.7777777777778,4.54,17.7666666666667,18.4,15.2,19.7,5,17,42,1,2,2,2,1,2,2,1,6,1,2,4,6,2,3,0.00547945205479452,0,0,0.00273972602739726,0,0
555,25,"male","unemployed","bachelor","normal_high",26.1052631578947,22.2857142857143,26.8571428571429,30.4,4.96,22.0666666666667,21.3,22.3,22.6,11,21,14,1,1,2,2,2,1,1,1,3,1,8,5,2,2,1,0,0,0,0.010958904109589,0.142857142857143,0
556,34,"female","working","professional","normal_low",26.6315789473684,29.3333333333333,27.8,23.875,5.06,27.1333333333333,28.3,28.8,24.3,11,28,35,2,1,2,3,2,2,2,1,5,2,1,4,2,2,2,0.00273972602739726,0.00273972602739726,0,0.0327868852459016,0.285714285714286,0
557,31,"male","working","bachelor","uniform",20.3,15.3333333333333,22.8571428571429,22,4.06,17.2,13.7,20.3,17.6,10,26,16,2,2,3,2,2,2,2,2,4,3,3,5,3,4,4,0,0,0,0,0.428571428571429,0.00821917808219178
558,45,"female","working","professional","uniform",16.9047619047619,9,14.5,26.4285714285714,3.55,15,11,13.3,20.7,9,18,9,2,1,3,3,3,4,1,1,3,5,0,2,0,2,3,0,0,0,0.00821917808219178,0.0655737704918033,0.010958904109589
559,56,"female","working","high_school","uniform",21.5,19.5,20.8571428571429,23.8571428571429,4.3,18.0333333333333,16.7,18.5,18.9,10,26,7,3,3,4,4,3,3,4,3,8,7,4,8,8,7,7,0,0,12,0.00547945205479452,0.0246575342465753,0.655737704918033
560,30,"female","unemployed","bachelor","uniform",13,10.7142857142857,11.8888888888889,16.7142857142857,2.99,11.8,10.4,11.1,13.9,7,15,9,2,2,2,2,2,1,2,2,0,1,0,1,1,2,1,0,0,0,0.0136986301369863,0,0.285714285714286
561,40,"female","working","professional","uniform",17.1818181818182,12.1666666666667,17.4444444444444,21.1428571428571,3.78,15.1333333333333,12.3,16.1,17,8,31,14,1,1,1,1,1,1,1,1,1,1,0,1,2,1,0,0.010958904109589,0,0,0,0,0.00273972602739726
562,38,"male","working","master","normal_low",24.1666666666667,22.125,24.5555555555556,26,5.8,24.7,22.1,26,26,6,30,35,2,1,2,2,2,2,2,2,1,2,1,1,2,1,1,0.0273972602739726,0,0.285714285714286,0,0.00547945205479452,0.0655737704918033
563,52,"female","unemployed","high_school","normal_moderate",15.2222222222222,17.8888888888889,14.5,13.4,4.11,15.0666666666667,18.6,13.2,13.4,3,16,26,1,1,1,2,1,1,1,1,6,1,2,3,5,1,2,0.0328767123287671,0,35,0,0.0655737704918033,0
564,32,"male","working","bachelor","normal_low",17.4285714285714,12,16.4,25.5,4.88,18.3,12,16.4,26.5,2,29,34,2,3,3,3,3,3,2,3,5,6,5,5,4,5,5,0.0655737704918033,0,0,0.19672131147541,0.0983606557377049,0
565,31,"male","working","bachelor","normal_moderate",17.8461538461538,17.1111111111111,17.125,19.2222222222222,4.64,17.2333333333333,17.2,15.3,19.2,4,25,15,3,3,4,3,3,3,3,2,5,2,0,5,5,4,5,0.00821917808219178,0,0,0.0983606557377049,0.163934426229508,0.142857142857143
566,41,"female","working","bachelor","uniform",22.6,15.5714285714286,25.1428571428571,27.8333333333333,4.52,19.1,13.8,21.9,21.6,10,56,13,3,4,4,2,3,4,3,3,3,0,7,1,7,3,6,0,0,0,0,0.0273972602739726,0.0273972602739726
567,33,"female","working","master","normal_low",18.3928571428571,13.4444444444444,21.6666666666667,19.9,5.15,18.6666666666667,13.9,22.2,19.9,2,17,45,1,1,3,1,1,1,1,1,6,0,0,5,5,0,1,0,0,0,0,0,0.0983606557377049
568,28,"female","working","high_school","normal_high",20.35,17,20.125,25.4,4.07,17.5666666666667,15.9,16.7,20.1,10,31,11,1,1,1,1,1,1,1,1,2,3,1,2,1,1,2,0.00273972602739726,0,0.0273972602739726,0,0.285714285714286,0
569,44,"female","unemployed","bachelor","normal_low",20.8333333333333,20,20,22.2222222222222,5,22.6333333333333,25,20.7,22.2,6,20,50,3,3,4,3,3,4,3,2,7,6,0,5,0,4,6,0.0327868852459016,0,0,0,1,0.010958904109589
570,29,"female","working","bachelor","normal_moderate",22.6,24.6,22.1428571428571,21.75,4.52,21.6551724137931,24,19,21.7,9,22,40,1,2,3,2,2,2,1,2,2,3,2,5,4,3,3,0,0,0,0,0.163934426229508,0.0136986301369863
571,55,"female","working","professional","uniform",13.0434782608696,11.5714285714286,12.2222222222222,15.5714285714286,3,11.8333333333333,11,11.4,13.1,7,20,0,2,2,2,3,2,1,1,1,3,0,7,0,5,1,0,0,0,20,0,2,0
572,51,"female","working","bachelor","normal_low",27.695652173913,28,28.1428571428571,27,6.37,27.2666666666667,26.8,28.2,26.8,7,29,40,1,1,2,3,2,1,1,2,6,0,1,1,4,3,2,0.010958904109589,0,0,0.010958904109589,0.491803278688525,0.0273972602739726
573,31,"male","working","high_school","normal_low",19.4285714285714,18.7777777777778,19.8,19.6666666666667,5.44,19.4666666666667,18.7,19.8,19.9,2,17,25,1,1,1,1,1,1,1,1,1,0,0,0,3,0,0,0,0,0,0,0,0
574,55,"female","working","bachelor","uniform",13.3636363636364,11.4285714285714,13.125,15.5714285714286,2.94,12.3666666666667,11.8,12.2,13.1,8,20,21,2,2,2,3,2,2,2,1,4,2,1,4,3,4,3,0.00821917808219178,0,0,0.00821917808219178,0.285714285714286,0.0655737704918033
575,26,"male","working","high_school","normal_low",6.46666666666667,5.4,6.9,7.1,2,6.46666666666667,5.4,6.9,7.1,0,8,33,1,1,1,1,1,1,1,1,6,3,0,0,0,0,0,0.010958904109589,0,10,0,1.14285714285714,0.00547945205479452
576,22,"female","working","bachelor","uniform",12.8888888888889,10.3333333333333,13.4,14.7142857142857,3,12.0434782608696,10.125,13.3333333333333,12.8888888888889,5,58,25,0,4,3,4,3,4,4,3,6,6,6,6,6,6,6,0.428571428571429,0.285714285714286,1,0.131147540983607,0.0983606557377049,0.0655737704918033
577,55,"female","working","bachelor","normal_moderate",9.31034482758621,8,8.33333333333333,11.5,2.7,9.13333333333333,8,7.9,11.5,1,25,7,2,2,3,3,2,3,2,2,1,2,2,4,3,2,2,0,0,0,0.00273972602739726,0.0655737704918033,0.0327868852459016
578,69,"female","retired","master","normal_high",25.6470588235294,25.2,26.1666666666667,25.5,4.36,21.6333333333333,22.5,22,20.4,13,25,33,2,2,2,2,2,2,1,2,1,2,0,2,8,1,2,0.0327868852459016,0,10,0.00273972602739726,0,2
579,46,"female","working","high_school","normal_high",28.0555555555556,24.5714285714286,28.5,32.4,5.05,23.1666666666667,22.4,23.5,23.6,12,40,7,3,1,2,2,1,1,3,2,7,0,3,7,0,2,3,0.0327868852459016,0.131147540983607,0,0,0.714285714285714,0
580,37,"male","working","high_school","normal_high",17.9090909090909,17.125,19,17.7142857142857,3.94,16,15.6,16.8,15.6,8,16,20,4,3,4,3,2,3,3,3,8,4,2,6,4,3,6,0,0,12,0.285714285714286,2,1.14285714285714
581,30,"male","working","high_school","normal_moderate",25,21.8,26.8,26.1666666666667,4,24.4,23.6,22.3,27.3,14,44,11,4,3,4,5,4,4,5,5,8,1,7,8,10,9,8,0,0,0,0.131147540983607,1,1
582,52,"female","working","doctor","normal_moderate",12.2592592592593,13.8888888888889,11.6666666666667,11.2222222222222,3.5,12.6206896551724,13.8888888888889,10.9,13.2,2,35,25,2,3,3,3,2,3,2,2,2,2,2,6,9,6,3,0,0,3,0.010958904109589,0.327868852459016,0
583,39,"male","working","high_school","normal_moderate",18.1538461538462,19.6666666666667,17.7142857142857,17.1,4.72,17.6,19.5,16.2,17.1,4,23,2,1,2,2,2,2,1,2,1,5,5,4,2,0,1,3,0.0328767123287671,0,0,0,1,0.655737704918033
584,29,"male","working","high_school","uniform",15.6666666666667,16.3333333333333,13.375,17.7142857142857,3.29,13.7666666666667,14.3,12.4,14.6,9,24,35,4,4,4,4,4,4,4,3,9,7,8,8,8,6,7,0.00273972602739726,0.852459016393443,7,0,0.285714285714286,0.131147540983607
585,37,"male","working","bachelor","uniform",13.7894736842105,6.28571428571429,12.75,29,2.8,15.1034482758621,8.4,11.7777777777778,24.8,10,24,18,3,4,4,4,3,3,2,4,7,4,7,3,6,6,6,0.0136986301369863,0.0164383561643836,0,0.00273972602739726,5,2.85714285714286
586,48,"male","student","high_school","normal_moderate",17.5714285714286,19.4,16,18,3.89,18.1034482758621,21.8,14.4,18.1111111111111,8,18,13,1,1,2,1,1,1,1,1,3,4,3,8,5,3,3,0,0,0,0.00273972602739726,0.428571428571429,0.0246575342465753
587,31,"male","working","high_school","normal_low",21.25,22.2222222222222,20.625,20.7142857142857,5.1,22.9666666666667,22.6,23.4,22.9,6,25,46,1,1,2,1,1,1,1,1,2,2,1,3,6,2,2,0,0,0,0,0.428571428571429,0.0983606557377049
588,51,"male","working","high_school","normal_moderate",21.8571428571429,22.8333333333333,21.1428571428571,21.75,4.81,20.8620689655172,22.4444444444444,18.6,21.7,8,19,37,2,2,3,2,2,2,2,2,7,7,6,5,3,4,3,0,0,20,0,2,6
589,31,"female","working","master","uniform",10.7727272727273,9.83333333333333,11.5555555555556,10.5714285714286,2.37,10.4333333333333,10.9,10.8,9.6,8,10,37,2,2,4,1,1,2,2,2,0,0,0,6,3,0,1,0,0,0,0.0655737704918033,4,0
590,32,"female","working","bachelor","normal_high",25,15.5714285714286,29.25,28.5555555555556,6,23.2,16.1,26.4,27.1,6,64,13,4,2,1,4,3,2,2,2,8,4,2,7,7,6,4,0,0.00547945205479452,0,0.00821917808219178,0.00273972602739726,0
591,30,"male","working","high_school","uniform",17.8,14.3333333333333,17.2857142857143,21.2857142857143,3.56,15.5666666666667,13.6,16,17.1,10,26,10,1,1,2,2,1,1,1,1,1,4,0,0,0,0,0,0,0,25,0,0.714285714285714,0.0983606557377049
592,41,"female","working","bachelor","normal_moderate",21.6666666666667,15.5555555555556,22.5,30,4.55,21.3333333333333,16.5,19.8,27.7,9,29,17,2,2,2,2,2,2,2,2,3,2,6,7,3,7,8,0,0,0,0.0164383561643836,0.0327868852459016,0.0327868852459016
593,43,"female","working","high_school","uniform",17.3913043478261,11.875,21.375,19.1428571428571,4,15.2,11.2,18.8,15.6,7,23,42,2,2,3,2,2,2,1,1,4,3,3,5,4,3,5,0,0,0,0,0.0327868852459016,0
594,37,"male","unemployed","professional","uniform",10,10,10,10,2.2,9.86666666666667,11,9.4,9.2,8,15,0,3,4,4,4,4,4,4,4,9,8,6,8,8,7,8,0.142857142857143,0.0273972602739726,20,0,0,6
595,24,"male","unemployed","bachelor","normal_moderate",21.7272727272727,27,19.7142857142857,19.7777777777778,4.78,20.6896551724138,24.8888888888889,17.9,19.7,7,23,15,2,2,3,4,2,2,1,1,7,6,2,1,6,4,3,0.010958904109589,0,0,0.0655737704918033,0.131147540983607,0.0655737704918033
596,43,"female","unemployed","bachelor","normal_moderate",22.2173913043478,20.6666666666667,22,23.4444444444444,5.11,21.1,21.1,19.2,23,7,24,18,1,1,1,1,1,1,1,1,2,1,1,1,5,2,1,0,0,0,0.0328767123287671,0.131147540983607,0
597,44,"female","working","high_school","normal_moderate",20.8333333333333,21.8571428571429,18.4285714285714,21.8,5,20.1,21.8,16.7,21.8,6,44,0,2,2,2,2,2,1,1,1,1,0,2,0,8,0,2,0,0,0,0,0.273972602739726,0
598,43,"male","working","bachelor","normal_high",12.44,14.25,12.25,11,3.11,11.3666666666667,13.3,10.4,10.4,5,13,44,3,3,5,5,4,4,1,4,8,4,5,6,6,2,7,1.42857142857143,0.0327868852459016,0.0327868852459016,0.00821917808219178,1,0.714285714285714
599,22,"male","working","high_school","normal_high",24.3157894736842,22.3333333333333,26.5714285714286,23.6666666666667,4.89,20.2413793103448,19.3333333333333,22,19.3,10,32,10,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
600,39,"female","working","master","normal_low",25.1666666666667,24.7142857142857,25.1111111111111,25.625,6.04,25.8,26.6,25.3,25.5,6,24,43,1,1,2,1,1,1,1,1,5,1,0,0,8,2,1,0,0,0,0.0164383561643836,0,0.571428571428571
601,32,"female","unemployed","professional","normal_low",21,15.2222222222222,23,25.25,5.46,21.5333333333333,15.5,23.7,25.4,4,22,28,1,1,2,2,1,1,1,1,2,2,1,2,2,4,2,0,0,0,0.142857142857143,0.285714285714286,0
602,47,"male","working","professional","normal_high",6.125,6.42857142857143,6.25,5.77777777777778,2,6.3448275862069,7.88888888888889,5.6,5.7,5,5,31,1,1,1,1,2,1,1,1,2,1,2,2,6,0,1,0,0,0,0.0712328767123288,2,1
603,26,"female","working","high_school","uniform",25.6153846153846,20.25,23.2,34,3.33,21.6333333333333,17,21.6,26.3,17,23,31,1,1,1,1,1,1,2,1,1,3,0,1,0,0,0,0,0,0,0,0,0
604,35,"male","working","high_school","normal_high",11.6923076923077,10.4444444444444,13.375,11.4444444444444,3.04,10.6666666666667,9.9,11.3,10.8,4,10,0,1,1,2,1,1,1,1,1,1,2,0,2,5,0,0,0,0,0.0655737704918033,0,0,0.191780821917808
605,27,"female","unemployed","high_school","normal_low",5,5,5,5,2,5,5,5,5,0,8,26,1,1,1,1,1,1,1,1,0,0,0,1,8,2,1,0,0,0,0.0327868852459016,0,0.285714285714286
606,29,"male","working","bachelor","normal_high",19.6666666666667,19.7142857142857,19.5,19.8333333333333,4.13,17.7,19.5,16.2,17.4,9,25,10,5,5,5,5,5,5,5,5,7,5,3,4,6,7,8,0,0.00821917808219178,10,0,0,0.428571428571429
607,23,"female","working","high_school","normal_moderate",15.2,17,14.25,14.4444444444444,3.8,15.2666666666667,17.9,13,14.9,5,17,15,4,3,4,3,3,3,2,3,7,1,2,3,7,3,5,0.00547945205479452,0,0,0.00273972602739726,0.714285714285714,0.285714285714286
608,25,"male","working","bachelor","normal_moderate",19.9090909090909,18.8571428571429,20.5714285714286,20.25,4.38,19.5666666666667,19.7,18.5,20.5,8,19,38,2,1,1,2,2,2,1,2,3,2,1,3,3,2,2,0,0,0,0.00821917808219178,0,0.142857142857143
609,35,"male","unemployed","doctor","normal_high",26.3157894736842,22.2857142857143,26.2857142857143,32,5,21.6,19.6,21.8,23.4,11,32,12,2,1,2,1,1,1,2,1,5,2,1,2,7,4,3,0,0,0,0.00547945205479452,0.714285714285714,0.428571428571429
610,33,"female","working","professional","normal_moderate",20.5652173913043,19.2857142857143,17.625,24.625,4.73,20.0333333333333,20,15.7,24.4,7,25,5,1,1,1,1,1,1,2,1,3,3,1,2,1,1,1,0,0,0,0.0164383561643836,0.491803278688525,0.0655737704918033
611,42,"female","working","professional","normal_high",23.7,22.7142857142857,23.875,24.8,4.74,19.8,19.9,19.7,19.8,10,25,2,1,1,1,1,1,1,1,1,1,1,1,2,2,0,0,0,0,0,0.00273972602739726,0.0327868852459016,0.285714285714286
612,43,"male","working","high_school","normal_high",29.2142857142857,30.8,26.6,30.5,4.09,24.3333333333333,27.3,22.5,23.2,16,35,28,2,3,3,3,2,1,3,1,8,2,4,6,6,4,4,0,0,0,0,1.42857142857143,0.857142857142857
613,56,"male","working","master","normal_low",25.7272727272727,27.2857142857143,26.2857142857143,23.875,5.66,26.3,27.2,27.2,24.5,8,64,7,2,4,3,3,2,3,1,4,8,4,3,8,7,6,6,0.0983606557377049,0.010958904109589,11,0.010958904109589,2,0.428571428571429
614,35,"female","working","professional","normal_moderate",19.8695652173913,20.4285714285714,19.8571428571429,19.4444444444444,4.57,19.2,20.5,17.7,19.4,7,41,33,3,4,4,4,3,2,3,3,7,2,3,7,7,6,6,0.0327868852459016,0.0327868852459016,0,0.00273972602739726,0.142857142857143,0.0327868852459016
615,38,"female","working","master","normal_low",18.0769230769231,13.6666666666667,20.75,20.1111111111111,4.86,18.7931034482759,14.9,21.4444444444444,20.3,3,21,32,2,3,3,3,2,3,2,3,2,2,3,2,1,2,2,0,0,0,0,3,0.142857142857143
616,37,"male","working","high_school","normal_high",29.5294117647059,29.2857142857143,28,32.25,5.02,24.3,25,23.2,24.7,13,32,6,1,1,1,5,1,1,1,1,2,0,0,2,5,2,2,0,0,0,0,0.00273972602739726,0
617,46,"female","working","bachelor","normal_high",16.9047619047619,15.8571428571429,15.8888888888889,20.2,3.55,15.6666666666667,15.1,14.4,17.5,9,20,19,3,2,2,2,2,2,2,2,6,5,5,4,7,6,4,0.00547945205479452,0,0,0.0328767123287671,0.246575342465753,0.010958904109589
618,41,"male","working","high_school","normal_high",24.6,22.75,26.7142857142857,24.6,4.92,20.6333333333333,20.1,22.1,19.7,10,25,10,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,0.00547945205479452,0,0,0,0.0655737704918033,0.428571428571429
619,56,"female","unemployed","high_school","normal_moderate",26.8947368421053,25.6666666666667,28,27.125,5.11,24.4666666666667,24.1,22.9,26.4,11,24,15,1,2,3,3,3,1,2,2,5,2,2,6,4,1,7,0.010958904109589,0,0,0.0655737704918033,0.428571428571429,0.571428571428571
620,39,"female","working","professional","normal_moderate",15.9615384615385,17,16.25,14.6666666666667,4.15,15.7666666666667,17.1,14.6,15.6,4,20,3,2,1,2,2,1,1,1,1,1,2,4,2,1,1,1,0.0655737704918033,0,20,0.010958904109589,0.714285714285714,0.142857142857143
621,32,"male","working","bachelor","normal_high",27,32,26,24.4,4.32,22.6,26.5,21.7,19.6,14,19,6,3,3,4,4,3,3,3,4,5,6,8,5,7,6,8,0.714285714285714,0,5,0.0136986301369863,1.9672131147541,0.428571428571429
622,41,"female","working","bachelor","normal_moderate",26.8421052631579,28.1666666666667,26,26.375,5.1,24.4333333333333,25.6,21.9,25.8,11,23,12,3,4,4,4,3,2,3,3,8,7,4,4,6,4,6,0,0,5,0,0,0.714285714285714
623,34,"male","working","high_school","normal_low",22.8260869565217,22.25,21.2857142857143,24.75,5.48,23.3793103448276,22.2,23.6,24.4444444444444,6,38,26,4,3,4,4,5,4,3,3,10,7,6,7,4,7,8,0.0136986301369863,0,0.142857142857143,0.0983606557377049,0.571428571428571,0.428571428571429
624,30,"male","working","high_school","uniform",19.0952380952381,12.6666666666667,21.625,21.7142857142857,4.01,16.4,12.8,19,17.4,9,38,20,3,3,3,4,4,0,4,3,6,8,7,6,7,7,7,0.00821917808219178,0.010958904109589,0,0,0.714285714285714,0.714285714285714
625,32,"male","working","professional","normal_high",20.6818181818182,20.125,21.625,20.1666666666667,4.55,17.7,18,17.9,17.2,8,14,18,1,2,3,2,2,2,1,1,6,4,5,2,5,6,3,0,0.0655737704918033,22,0.426229508196721,0.0655737704918033,0
626,35,"male","working","high_school","normal_low",26.3333333333333,24.8333333333333,26.25,27.7142857142857,5.53,26.7666666666667,26.5,26.6,27.2,9,27,44,1,1,2,2,1,2,2,1,3,4,2,1,5,2,2,0,0,0,0,0.285714285714286,0.0983606557377049
627,30,"male","working","bachelor","normal_low",18.3214285714286,18.3333333333333,18,18.6666666666667,5.13,18.4333333333333,18.3,18,19,2,20,21,2,3,4,3,3,4,2,5,5,3,7,10,10,7,7,0.0547945205479452,0,0,0.136986301369863,1.42857142857143,0.428571428571429
